X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.457828,43.655169,80238841,5000814405,2015,2015-05-16T04:00:00.000Z,325,3,BLOOR ST W,INDIAN GRV,50 m West of,Major Arterial,Toronto and East York,43.655169,-79.457828,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,23,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Had Been Drinking, , , ,Yes, ,Yes, , ,, ,Yes, , , , , ,11,,,87,,370
-79.513202,43.739379,80503019,6000607400,2016,2016-04-10T04:00:00.000Z,326,3,JANE ST,SHEPPARD AVE W, ,Major Arterial,North York,43.739379,-79.513202,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Rear End,Passenger,20 to 24,Fatal,23, , , , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, , , ,31,,,25,,371
-79.513202,43.739379,80503077,6000607400,2016,2016-04-10T04:00:00.000Z,326,3,JANE ST,SHEPPARD AVE W, ,Major Arterial,North York,43.739379,-79.513202,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Rear End,Passenger,20 to 24,Fatal,24, , , , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, , , ,31,,,25,,372
-79.513202,43.739379,80503078,6000607400,2016,2016-04-10T04:00:00.000Z,326,3,JANE ST,SHEPPARD AVE W, ,Major Arterial,North York,43.739379,-79.513202,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Rear End,Passenger,15 to 19,Fatal,22, , , , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, , , ,31,,,25,,373
-79.36319,43.652745,6253428,1146864,2010,2010-01-10T05:00:00.000Z,329,3,KING ST E,PARLIAMENT ST, ,Major Arterial,Toronto and East York,43.652745,-79.36319,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Approaching,Driver,35 to 39,Fatal,1,East,"Automobile, Station Wagon",Going Ahead,Lost control,Had Been Drinking, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,51,,,73,,374
-79.577121,43.705172,80943990,8000973371,2018,2018-05-30T04:00:00.000Z,329,3,MARTIN GROVE RD,VULCAN ST, ,Major Arterial,Etobicoke York,43.705172,-79.577121,Intersection,At Intersection,Traffic Signal, ,Dark, ,Fatal,Turning Movement,Motorcycle Driver,20 to 24,Fatal,27,South,Motorcycle,Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , , ,Yes,Yes,, , ,Yes,Yes, , , ,23,,,1,,375
-79.40224,43.725344,80783699,7001803830,2017,2017-10-05T04:00:00.000Z,331,3,YONGE ST,LAWRENCE AVE W,100 m North of,Major Arterial,North York,43.725344,-79.40224,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,49,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, , , , ,, , , , , , , ,"32,53",,,105,,376
-79.499957,43.623107,80875489,8000510129,2018,2018-03-21T04:00:00.000Z,331,3,F G GARDINER XY  W,ROYAL YORK RD, ,Expressway,Etobicoke York,43.623107,-79.499957,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Rear End,Passenger,25 to 29,Fatal,16, , , , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, , , ,22,,,17,,377
-79.472667,43.633498,80681699,7000178684,2017,2017-01-29T05:00:00.000Z,345,3,F G GARDINER XY  W,SOUTH KINGSWAY RAMP,55 m West of,Expressway,Toronto and East York,43.633498,-79.472667,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Rear End,Driver,20 to 24,Fatal,9,West,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08", , , , , , , , ,Yes, , ,, , ,Yes,Yes, ,Yes, ,11,,,85,,378
-79.21059,43.737845,5214090,1093203,2009,2009-03-08T05:00:00.000Z,350,3,HILL CRES,HEATHFIELD DR, ,Collector,Scarborough,43.737845,-79.21059,Intersection, ,No Control,Rain,Dark,Wet,Fatal,SMV Other,Passenger,20 to 24,Fatal,6, ,Other, , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, ,Yes, ,43,,,139,,379
-79.349437,43.697508,8000203,143357519,2014,2014-11-24T05:00:00.000Z,350,3,DON VALLEY PARKWAY  N,LEASIDE BDGE, ,Major Arterial,Toronto and East York,43.697508,-79.349437,Mid-Block, ,No Control,Rain,"Dark, artificial",Wet,Fatal,SMV Other,Driver,20 to 24,Fatal,43,North,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol", , , , , , , , ,Yes, , ,, , ,Yes,Yes, ,Yes, ,54,,,58,,380
-79.540759,43.650695,80490007,5001705355,2015,2015-10-03T04:00:00.000Z,351,3,BURNHAMTHORPE RD,PRENNAN AVE,1 m East of,Major Arterial,Etobicoke York,43.650695,-79.540759,Intersection,Non Intersection,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,40 to 44,Fatal,48, , , , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, , , ,22,,,14,,381
-79.352985,43.669097,80000105,5000058185,2015,2015-01-11T05:00:00.000Z,353,3,477 BROADVIEW AVE, , ,Minor Arterial,Toronto and East York,43.669097,-79.352985,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Driver,20 to 24,Fatal,1,South,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,55,,,68,,382
-79.4864,43.653998,80503926,6000691297,2016,2016-04-23T04:00:00.000Z,356,3,JANE ST,HUMBERVIEW RD, ,Major Arterial,Toronto and East York,43.653998,-79.4864,Intersection,Non Intersection,No Control,Other,Dark,Other,Fatal,SMV Other,Passenger,20 to 24,Fatal,27, , , , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, , , ,11,,,89,,383
-79.370532,43.658351,80757205,7001470435,2017,2017-08-15T04:00:00.000Z,407,4,DUNDAS ST E,SHERBOURNE ST,38 m East of,Major Arterial,Toronto and East York,43.658351,-79.370532,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,35,Unknown, , , , ,Pedestrian hit at mid-block,Other,Medical or Physical Disability, , , ,Yes, , , , ,, , , , , , , ,51,,,73,,384
-79.46769,43.681845,7474833,1319536,2012,2012-10-14T04:00:00.000Z,410,4,ROGERS RD,OLD WESTON RD, ,Minor Arterial,Toronto and East York,43.681845,-79.46769,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Fatal,SMV Other,Driver,30 to 34,Fatal,34,West,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Unknown, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,12,,,110,,385
-79.49739,43.707345,6649277,1242674,2011,2011-07-08T04:00:00.000Z,414,4,BLACK CREEK DR,LAWRENCE AVE W, ,Major Arterial,Etobicoke York,43.707345,-79.49739,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,13,North,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,, , , , , , , ,12,,,28,,386
-79.52599,43.703245,6279810,1189375,2010,2010-09-15T04:00:00.000Z,418,4,WESTON RD,CHURCH ST, ,Minor Arterial,Etobicoke York,43.703245,-79.52599,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,SMV Unattended Vehicle,Driver,25 to 29,Fatal,31,North,"Automobile, Station Wagon",Going Ahead,Lost control,Had Been Drinking, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,12,,,113,,387
-79.23759,43.769045,6256934,1205835,2010,2010-12-05T05:00:00.000Z,421,4,422 BRIMORTON DR, , ,Collector,Scarborough,43.769045,-79.23759,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,37,West,"Automobile, Station Wagon",Going Ahead,Lost control,Had Been Drinking, , , , , , , , ,Yes, , ,, ,Yes, , , , , ,43,,,137,,388
-79.45429,43.741845,5213959,1093141,2009,2009-03-07T05:00:00.000Z,440,4,WILLIAM R ALLEN RD,TRANSIT RD, ,Expressway,North York,43.741845,-79.45429,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Fatal,SMV Other,Driver,20 to 24,Fatal,5,North,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,, , , , , , , ,32,,,33,,389
-79.476505,43.670558,80485256,4002804562,2014,2014-08-30T04:00:00.000Z,459,4,ST CLAIR AVE W,SYMES RD,39 m East of,Major Arterial,Etobicoke York,43.670558,-79.476505,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,25,East, , , , ,Pedestrian hit at mid-block,Walking on Roadway Against Traffic,Other, , , ,Yes, ,Yes, , ,, , , , , , , ,"12,11",,,90,,390
-79.289455,43.78575,80485509,4002712534,2014,2014-08-16T04:00:00.000Z,515,5,KENNEDY RD,BONIS AVE,4 m North of,Major Arterial,Scarborough,43.78575,-79.289455,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,24,West, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,42,,,128,,391
-79.325488,43.714343,7515494,1321027,2012,2012-10-20T04:00:00.000Z,518,5,DON VALLEY PARKWAY  S,SPANBRIDGE RD, ,Expressway,North York,43.714343,-79.325488,Mid-Block, ,No Control,Clear,"Dark, artificial",Wet,Fatal,SMV Other,Driver,15 to 19,Fatal,35,South,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,, ,Yes, , , , , ,54,,,44,,392
-79.44329,43.678645,6586496,1213866,2011,2011-01-21T05:00:00.000Z,519,5,DUFFERIN ST,NORTON AVE W, ,Major Arterial,Toronto and East York,43.678645,-79.44329,Intersection, ,No Control,Snow,Dark,Slush,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,2,Unknown,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Person Getting on/off Vehicle,Unknown, , , ,Yes, , , , ,, , , , , , , ,13,,,92,,393
-79.54156,43.593039,80500048,6000042274,2016,2016-01-08T05:00:00.000Z,520,5,BROWN S LINE,LAKE SHORE BLVD W,30 m North of,Major Arterial,Etobicoke York,43.593039,-79.54156,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Wet,Fatal,SMV Other,Driver,40 to 44,Fatal,2,South,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Unknown, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,22,,,19,,394
-79.35879,43.672745,6116479,1157272,2010,2010-03-12T05:00:00.000Z,523,5,ROYAL DR,DON VALLEY PARKWAY  N, ,Expressway,Toronto and East York,43.672745,-79.35879,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Truck Driver,30 to 34,Fatal,15,South,Truck - Open,Going Ahead,Speed too Fast For Condition,Normal, , , , , , , , , , ,Yes,, ,Yes,Yes,Yes, , , ,55,,,68,,395
-79.425548,43.700984,80493667,5002032713,2015,2015-11-27T05:00:00.000Z,532,5,EGLINTON AVE W,BATHURST ST, ,Major Arterial,Toronto and East York,43.700984,-79.425548,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,58,South, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , ,Yes,, , , ,Yes,Yes, , ,"13,53",,,101,,396
-79.58209,43.743245,5808802,1140944,2009,2009-12-08T05:00:00.000Z,540,5,FINCH AVE W,KIPLING AVE, ,Major Arterial,Etobicoke York,43.743245,-79.58209,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,43,North,Other, , , ,Other / Undefined,Other,Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,23,,,3,,397
-79.29659,43.801245,6685144,1258189,2011,2011-10-10T04:00:00.000Z,540,5,KENNEDY RD,FINCH AVE E, ,Major Arterial,Scarborough,43.801245,-79.29659,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,27,South,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,, ,Yes, , , , , ,42,,,117,,398
-79.52109,43.718145,5412194,1061341,2008,2008-09-28T04:00:00.000Z,545,5,WILSON AVE,HIGHWAY 400  S, ,Expressway,Etobicoke York,43.718145,-79.52109,Intersection,At Intersection,No Control,Clear,Dark,Wet,Fatal,SMV Other,Driver,55 to 59,Fatal,42,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Had Been Drinking, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,31,,,26,,399
-79.58279,43.690045,5421906,1065595,2008,2008-10-21T04:00:00.000Z,545,5,HIGHWAY 27 Ramp S,27 S DIXON W RAMP, ,Major Arterial,Etobicoke York,43.690045,-79.58279,Mid-Block, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Truck Driver,20 to 24,Fatal,47,South,Truck - Open,Going Ahead,Exceeding Speed Limit,Normal, , , , , , , , , , ,Yes,, , ,Yes,Yes, , , ,23,,,1,,400
-79.31929,43.741145,6806561,1271163,2011,2011-12-23T05:00:00.000Z,547,5,LAWRENCE AVE E,CURLEW DR, ,Major Arterial,North York,43.741145,-79.31929,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Wet,Fatal,Turning Movement,Driver,35 to 39,Fatal,35,East,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive, , , , , , , , ,Yes, , ,, , ,Yes,Yes, , , ,33,,,43,,401
-79.44279,43.735545,6688418,1259602,2011,2011-10-18T04:00:00.000Z,548,5,WILSON AVE,ALLINGHAM GDNS, ,Major Arterial,North York,43.735545,-79.44279,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Other,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,28,North,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,32,,,33,,402
-79.58519,43.714745,5307617,1013495,2008,2008-01-08T05:00:00.000Z,550,5,REXDALE BLVD,TIDEMORE AVE, ,Major Arterial,Etobicoke York,43.714745,-79.58519,Intersection, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Passenger,25 to 29,Fatal,4, ,Other, , , , , , , , , , , ,Yes, , ,, ,Yes, , , , , ,23,,,1,,403
-79.52009,43.667145,6667933,1250553,2011,2011-08-22T04:00:00.000Z,551,5,ROYAL YORK RD,HARTFIELD RD, ,Minor Arterial,Etobicoke York,43.667145,-79.52009,Intersection, ,No Control,Clear,Dark,Dry,Fatal,SMV Other,Driver,50 to 54,Fatal,21,North,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , ,, , , , , , , ,22,,,9,,404
-79.617862,43.73503,80000035,142586405,2014,2014-07-28T04:00:00.000Z,553,5,HUMBERLINE DR,FINCH AVE W, ,Major Arterial,Etobicoke York,43.73503,-79.617862,Intersection,At Intersection,Traffic Signal,Rain,"Dawn, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,16,North, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Unknown, , , ,Yes, , , , ,, , , , , , , ,23,,,1,,405
-79.51239,43.758245,7541977,1286941,2012,2012-04-02T04:00:00.000Z,555,5,FINCH AVE W,DRIFTWOOD AVE, ,Major Arterial,Etobicoke York,43.758245,-79.51239,Mid-Block, ,No Control,Clear,"Dawn, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,45 to 49,Fatal,8,North,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,31,,,25,,406
-79.510753,43.602278,80545824,6001222638,2016,2016-07-12T04:00:00.000Z,1710,17,BIRMINGHAM ST,ELSINORE PATH, ,Collector,Etobicoke York,43.602278,-79.510753,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Driver,55 to 59,Fatal,46,West,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , , , ,Yes, , ,, , , , , , ,Yes,22,,,18,,407
-79.415889,43.722941,80975003,8002016979,2018,2018-11-01T04:00:00.000Z,1712,17,AVENUE RD,GLENGARRY AVE, ,Major Arterial,North York,43.722941,-79.415889,Intersection,Intersection Related,No Control,Rain,Dark,Dry,Fatal,Rear End,Passenger,55 to 59,Fatal,57, ,"Automobile, Station Wagon", , , , , , , , , , , ,Yes, , ,, ,Yes, , , , , ,32,,,39,,408
-79.31499,43.794845,5437265,1072541,2008,2008-11-26T05:00:00.000Z,1714,17,WARDEN AVE,FINCH AVE E, ,Major Arterial,Scarborough,43.794845,-79.31499,Mid-Block, ,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,53,West,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, ,Yes, , , , , ,42,,,117,,409
-79.263789,43.801444,7837533,1364430,2013,2013-07-08T04:00:00.000Z,1715,17,MCCOWAN RD,KENHATCH BLVD, ,Major Arterial,Scarborough,43.801444,-79.263789,Intersection, ,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,24,East, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Inattentive, , , ,Yes, , , , ,, , , , , , , ,42,,,129,,410
-79.431415,43.726615,80493934,5002054157,2015,2015-11-30T05:00:00.000Z,1715,17,BATHURST ST,MARMION AVE,7 m East of,Major Arterial,North York,43.726615,-79.431415,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,60,Unknown, , , , ,Vehicle turns left while ped crosses with ROW at inter.,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,32,,,39,,411
-79.269923,43.790507,80792367,8000009665,2018,2018-01-02T05:00:00.000Z,1718,17,BRIMLEY RD,HEATHER RD, ,Major Arterial,Scarborough,43.790507,-79.269923,Intersection,Intersection Related,No Control,Clear,"Dusk, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,2,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,42,,,129,,412
-79.42839,43.682945,6226426,1204296,2010,2010-11-26T05:00:00.000Z,1719,17,HUMEWOOD GDNS,RUSHTON RD, ,Local,Toronto and East York,43.682945,-79.42839,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,38,North,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,13,,,106,,413
-79.28999,43.809645,7516276,1327765,2012,2012-11-27T05:00:00.000Z,1720,17,MIDLAND AVE,KILCULLEN CASTLE GT, ,Major Arterial,Scarborough,43.809645,-79.28999,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,40,Unknown,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,42,,,130,,414
-79.60349,43.719145,5353058,1035405,2008,2008-04-28T04:00:00.000Z,1722,17,REXDALE Boul,QUEENS PLATE Driv, ,Major Arterial,Etobicoke York,43.719145,-79.60349,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,15, ,Other,Other, , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , ,, , , , , , ,Yes,23,,,1,,415
-79.21767,43.798106,80485494,4002616805,2014,2014-08-01T04:00:00.000Z,1722,17,SHEPPARD AVE E,NEILSON RD, ,Major Arterial,Scarborough,43.798106,-79.21767,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,15 to 19,Fatal,18,North,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Inattentive, ,Yes,Yes, , ,, , ,Yes,Yes, , , ,42,,,132,,416
-79.324161,43.777732,80503948,6000688444,2016,2016-04-22T04:00:00.000Z,1727,17,VICTORIA PARK AVE,PATRICK BLVD, ,Major Arterial,Scarborough,43.777732,-79.324161,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,26,East, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,"33,42",,,117,,417
-79.467433,43.688113,80542830,6000936557,2016,2016-05-30T04:00:00.000Z,1728,17,4 EWART AVE, , ,Local,Etobicoke York,43.688113,-79.467433,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Other,Driver,65 to 69,Fatal,34,Unknown,"Automobile, Station Wagon",Reversing,Other,Unknown, , , , , , , , ,Yes, , ,, , , , , , , ,12,,,110,,418
-79.254108,43.750491,80566422,6002001573,2016,2016-11-10T05:00:00.000Z,1732,17,BRIMLEY RD,GAGE AVE, ,Major Arterial,Scarborough,43.750491,-79.254108,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,71,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,"41,43",,,127,,419
-79.29999,43.825345,6281421,1209440,2010,2010-12-28T05:00:00.000Z,1734,17,STEELES AVE E,SILVER STAR BLVD, ,Major Arterial,Scarborough,43.825345,-79.29999,Intersection,At Intersection,Traffic Signal,Snow,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,43,North,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, ,Yes, , , , , ,42,,,0,,420
-79.348491,43.650244,7802745,1349359,2013,2013-03-29T04:00:00.000Z,1734,17,LAKE SHORE BLVD E,DON ROADWAY, ,Expressway,Toronto and East York,43.650244,-79.348491,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Passenger,15 to 19,Fatal,8, , , , , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, , , ,51,,,77,,421
-79.499889,43.722663,8000330,5000611703,2015,2015-04-13T04:00:00.000Z,1734,17,WILSON AVE,WILLIAM CRAGG DR, ,Major Arterial,North York,43.722663,-79.499889,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Rear End,Driver,85 to 89,Fatal,18,West,"Automobile, Station Wagon",Going Ahead,Following too Close,Inattentive, , , , , , , , ,Yes, , ,, , , ,Yes, , , ,31,,,26,,422
-79.427661,43.681227,80785526,6001682532,2016,2016-09-21T04:00:00.000Z,1735,17,ST CLAIR AVE W,RUSHTON RD,23 m West of,Major Arterial,Toronto and East York,43.681227,-79.427661,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,78,South, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Had Been Drinking, , , ,Yes, ,Yes, , ,, ,Yes, , , , , ,13,,,94,,423
-79.495136,43.685427,80790886,7003222099,2017,2017-12-18T05:00:00.000Z,1735,17,EGLINTON AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.685427,-79.495136,Mid-Block,Non Intersection,No Control,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,59,South, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,12,,,115,,424
-79.227596,43.816252,80485919,4003516677,2014,2014-12-19T05:00:00.000Z,1740,17,FINCH AVE E,NEILSON RD, ,Minor Arterial,Scarborough,43.816252,-79.227596,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,10 to 14,Fatal,48,West, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Other,Other, , , ,Yes, , , , ,, , , ,Yes, , , ,42,,,132,,425
-79.411594,43.651168,80000018,131098349,2013,2013-12-05T05:00:00.000Z,1741,17,DUNDAS ST W,CLAREMONT ST, ,Major Arterial,Toronto and East York,43.651168,-79.411594,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,90 to 94,Fatal,62,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,14,,,81,,426
